,text,id,created_at
641,"#GloboGolpista
A TV FUTURA também é da GOLPISTA e MAMA em parceria c/ FIESP no SISTEMA S (SENAI, SENAC, SESI) c/ verbas federais.",748260797348995072,Wed Jun 29 21:04:10 +0000 2016
642,Cursos profissionalizantes GRÁTIS do Senac – Veja aqui como se inscrever - https://t.co/hdNTkF6mjp,748260475486404608,Wed Jun 29 21:02:54 +0000 2016
643,"De 4 a 12 de julho, o Senac Mogi Guaçu oferece atendimentos de depilação. Confira https://t.co/dZiIizfU7F https://t.co/J8KAGWAaQ3",748260330866880513,Wed Jun 29 21:02:19 +0000 2016
644,Fico vendo vídeo em vez de me arrumar pra ir pro senac,748260286579228672,Wed Jun 29 21:02:08 +0000 2016
645,Bixo eu gasto muito cantando c lucas e Guilherme no senac,748260253410725889,Wed Jun 29 21:02:01 +0000 2016
646,Vou brotar lá pelas partes do Senac agora,748260173836353536,Wed Jun 29 21:01:42 +0000 2016
647,"Curso de Design de Sobrancelhas, Decoração de Bolas e muito mais! Hoje é dia de #BaseSRio https://t.co/PioPFMXQPD https://t.co/uBIQ1hrF4Z",748260064092372992,Wed Jun 29 21:01:15 +0000 2016
648,Cheguei do senac,748259934010216448,Wed Jun 29 21:00:44 +0000 2016
649,"Cozinha Árabe. Aprenda o preparo de diversas receitas da culinária árabe.
Inscrições: https://t.co/PpA2AjwEYh https://t.co/UnVE7qJWur",748259920169013248,Wed Jun 29 21:00:41 +0000 2016
650,"A Biblioteca do Congresso, nos EUA. Criada em 1800, já soma mais de 155 milhões de itens. https://t.co/UyXTpIS2W4 https://t.co/LpxGavVvEJ",748259826027769861,Wed Jun 29 21:00:19 +0000 2016
651,SENAC RONDÔNIA - https://t.co/wsw4xERzRV - Cursos Profissionalizantes https://t.co/Vfomv83pQ5,748259728007041024,Wed Jun 29 20:59:55 +0000 2016
652,quero saber o nome do grt super 'largado' e LINDO q eu vi perto do senac,748259407495110656,Wed Jun 29 20:58:39 +0000 2016
653,Esse senac só me faz rir cara kkkk,748258648808427520,Wed Jun 29 20:55:38 +0000 2016
654,"Turma de Segurança do trabalho do Senac.
#Boatarde #Instasize #TST #Senac7OAnos @ Petrobras Ute-Jsp https://t.co/EMrmmsX0cc",748258383229124609,Wed Jun 29 20:54:35 +0000 2016
655,Cheguei do senac,748258138709712903,Wed Jun 29 20:53:36 +0000 2016
656,Não tô aguentando esse Senac afff,748257734026469376,Wed Jun 29 20:52:00 +0000 2016
657,Mais um dia no Senac 🙆,748257613092118528,Wed Jun 29 20:51:31 +0000 2016
658,"Aula de campo com a turma de TST na UTE-JSP no Alto do Rodrigues/RN.
#Boatarde #Instasize #Senac… https://t.co/BBxRyuogOv",748257068751040512,Wed Jun 29 20:49:21 +0000 2016
659,"I'm at Senac Itaguaí - @senacrio in Itaguaí, RJ https://t.co/fBk6nb39px",748256498246164480,Wed Jun 29 20:47:05 +0000 2016
660,Esse dia foi top. #treinameto #bombeiro #civil #senac @ Ultraseg https://t.co/2rFCt6WUh2,748255957633933318,Wed Jun 29 20:44:56 +0000 2016
661,Curti ' #Manual do #Letrista #Senac de José M. Baldovi Carlos R. Fernandes Wagner Freire na @EstanteVirtual! https://t.co/ofsqcWcLoJ,748255922284290050,Wed Jun 29 20:44:48 +0000 2016
